"","V1","V2"
"145","Kroppsspråkets variationer - fyra sätt att inte hålla med @bjorklundjan #Europadagen @AnnLinde @ghokmark @jsjostedt","miljopartiet"
"146","Idag på #Europadagen skriver @bodilvalero att det är dags för EU att hitta tillbaka till ursprungstanken och utvecklas som ett fredsprojekt. ”Istället för att kapa fredsanslagen vill vi tredubbla dem - istället för att bygga murar vill vi se lagliga vägar för människor på flykt”","miljopartiet"
"147","Nu ser ni @MariaFerm debattera migrationspolitik i #tv4 Nyhetsmorgon mot Moderaternas Johan Forssell #svpol #migpol","miljopartiet"
"148","I morgon deltar jag i en paneldebatt om EU:s framtid tillsammans med EU-minister Ann Linde S), Jonas Sjöstedt (V), Jan Björklund (L) och Gunnar Hökmark (M). Välkomna till Kulturhuset i Stockholm 13.15-14 eller http://www.regeringen.se  där debatten också kommer att sändas.","miljopartiet"
"149","Isabella Lövin: Isarna smälter nu, vi måste ställa om, det finns ingen tid att vänta. SvD sammanfattar duellerna i #pldebatt","miljopartiet"
"150","Bra att Lövin lyfte Sverige som globalt föredöme. Här är den globala respektive europeiska klimatrörelsens listor över länderna med bäst klimatpolitik. Sverige toppar överlägset.","miljopartiet"
"151","L pratar om att klimatet är vår tids ödesfråga. Vi håller med. Därför märkligt att de säger nej till:
 flygskatt
 höghastighetståg
 Klimatklivet
 Industriklivet som möjliggör att de tunga industrierna kan göra tekniksprång och få ner utsläppen. #pldebatt","miljopartiet"
"152","För Miljöpartiet är svaret enkelt - i alla lägen kommer vi göra allt allt allt allt vi kan för att stå upp för medmänsklighet. Även när det är som allra svårast. #pldebatt","miljopartiet"
"153","""Ska vi prata om svenska värderingar, så är svenska värderingar att stå upp för medmänsklighet, humanism och solidaritet!"" -@IsabellaLovin #pldebatt ","miljopartiet"
"154","Samhället måste stå starkt och vara närvarande i de utsatta områdena! @IsabellaLovin i #pldebatt","miljopartiet"
"155","""Det finns inga jobb på en död planet"". @IsabellaLovin inleder #pldebatt starkt i debatten om jobb och välfärd. ","miljopartiet"
"156","Igång med #klimatmarschen  Noterar att @miljopartiet är de enda med en partiledare i tåget & att bara Mp och V är representerade av riksdagspartierna.","miljopartiet"
"157","Vårt språkrör @IsabellaLovin var först på plats hos SVT inför kvällens partiledardebatt. I kväll klimatduellerar hon mot Liberalerna. ""Det är MP som har den seriösa miljöpolitiken, där kommer jag syna Jan Björklunds argument"". #pldebatt #nu","miljopartiet"
"158","Logiskt att S vill flytta migrationslagarna till EU-nivå. De har förmodligen lättare att förhandla det här med Warszawa och Wien än med Fridolin.","miljopartiet"
"159","Det är ingen hemlighet att S o MP har olika syn på migrationspolitiken så förslagen förvånar inte, men de är helt fel väg att gå.","miljopartiet"
"160","Inget land kan göra allt men det ska inte hindra oss från att göra vad vi kan. Vi vill se en medmänsklig politik där familjer har rätt att återförenas och utsatta människor inte utvisas till osäkra länder.","miljopartiet"
"161","”Vi ska visa att det går att ställa om, att ett bättre samhälle är möjligt. Nu. Klimatet kan inte vänta.” #Val2018","miljopartiet"
"162","Klimatet kan inte vänta.  Nu presenterar vi partistyrelsens förslag till valmanifest! #val2018 #nu

https://www.dn.se/debatt/politiken-ska-ge-manniskor-mojlighet-att-delta-i-forandringen/ …","miljopartiet"
"163","Isabella Lövin strax i Partiprogrammet hos Aftonbladet https://www.aftonbladet.se/tv/a/251811?broadcastId=425a4bb27f25c6cc8a336a5c3e77218f …","miljopartiet"
"164","Vi satsar på att 1000 nya cykelvägar ska byggas under nästa mandaperiod! https://www.expressen.se/tv/nyheter/gustav-fridolin-vi-behover-fler-cykelvagar-i-sverige/ … #miljö #klimat #cykel #nu","miljopartiet"
"165","Alice Bah Kuhnke i Ludvika idag ”Vi måste kämpa för det demokratiska samhället”","miljopartiet"
"166","Sparkravet i översynen i LSS tas bort meddelar regeringen idag","miljopartiet"
"167","Kl 22 ser ni @MariaFerm i @svt Opinion Live för att debattera ensamkommandelagen som vi kämpat hårt för och som ska ge ca 9 000 ungdomar en ny chans att stanna i Sverige. Titta gärna! ","miljopartiet"
"168","Nästa vecka drar FN:s klimatförhandlingar igång igen i Bonn. Nästan 90 EU-parlamentariker med vår egen @MaxAndersson i spetsen uppmanar EU att ta på sig ledartröjan och jobba för en policy mot intressekonflikter inom klimatförhandlingarna #CleanClimatePolitics #ClimateAction","miljopartiet"
"169","Who needs some cheering up this week? Have a minute of good news:","miljopartiet"
"170","Barngrupperna i förskolan fortsätter att minska! Glädjande nyheter från @skolverket idag. 

""Trenden med allt mindre grupper i förskolan fortsätter. 2017 bestod den genomsnittliga barngruppen av 15,3 barn jämfört med 15,9 året innan. Även personaltätheten har förbättrats något.""","miljopartiet"
"171","– Vi har kämpat jättehårt för det här och humanismen måste gå före opinionsvindar, Gustav Fridolin.","miljopartiet"
"172","- Vi har arbetat hårt för att få en lösning för de många unga som nu får en chans att stanna i sitt land. Vi hoppades att det skulle finnas tillräckligt med partier som satte humanismen före vart opinionsvindarna blåser för dagen, precis som Centerpartiet gjorde idag.","miljopartiet"
"173","En grön vision för fler tåg ut i världen  #nu https://www.facebook.com/miljopartiet/photos/a.10150363631476151.402199.34780126150/10157690413931151/?type=3&theater … #klimat #miljö #tåg","miljopartiet"
"174","EU-kommissionen har just lagt fram ett förslag till skyddsregler för visselblåsare. Vår EU-parlamentariker @MaxAndersson jobbar med frågan och listar hur sådana regler bör se ut ","miljopartiet"
"175","""Vi vill att äldre som jobbar inom välfärden ska kunna gå ner i arbetstid sista åren före pension, med bibehållen lön o utan att det drabbar pensionen.

Anställda i välfärden bär Sverige o lägger sina arbetsliv på att hjälpa andra människor. De förtjänar ett hållbart arbetsliv!”","miljopartiet"
"176","Nu stoppar vi uranbrytning i Sverige!  https://sverigesradio.se/sida/artikel.aspx?programid=83&artikel=6933788 … #nu #klimat #miljö","miljopartiet"
"177","Framåt för höghastighetståg! Klimatet kan inte vänta. #nu http://sverigesradio.se/sida/artikel.aspx?programid=83&artikel=6932301 … #miljö #klimat #tåg","miljopartiet"
"178","”NU behöver vi bara fortsätta att ta stora, bestämda kliv mot en fossilfri framtid så att vi ska kunna nå klimatmålen innan det är för sent. För klimatet kan inte vänta. Vi måste fortsätta agera och det är NU.” #svpol #våp18 #väb18","miljopartiet"
"179","”I den här budgeten satsar vi  över 100 miljoner kronor till förebyggande och kompetenshöjande arbete med koppling till #MeToo och mäns våld mot kvinnor.” #svpol #våp18 #väb18","miljopartiet"
"180","”Vi i @miljopartiet tror inte att rädsla hjälper oss att lösa samhällsutmaningarna utan tar fasta på det hopp och den framtidstro som finns i vårt land.” #svpol #våp18 #väb18","miljopartiet"
"181","”Det är inte bara planeten som ska må bra, utan även människorna som lever på den. Samtidigt som vi satsar på den gröna omställningen och en fossilfri framtid bygger vi även ut välfärden i hela landet” #svpol #Våp18 #väb18","miljopartiet"
"182","”NU ser vi till att öka stödet till biogasproduktionen, erbjuda semesterfirare en elmotorpremie till båten och vi ser till att ännu fler människor kan pryda sina tak med solceller.” #svpol #Våp18 #väb18","miljopartiet"
"183","Alldeles strax kan ni lyssna på vår ekonomisk-politiska talesperson, @Almericson, i riksdagens vårbudgetdebatt. En dag som denna är vi extra stolta över att miljöbudgeten mer än fördubblats med MP i regering. Följ gärna live på @svt!","miljopartiet"
"184","HISTORISKT STOR MILJÖBUDGET – NU ÄNNU STÖRRE 

Klimatet kan inte vänta. #Nu ökar vi takten för att ställa om! Med oss i regering får Sverige en vårbudget som är schysst – mot både människor och planet:
https://www.facebook.com/miljopartiet/videos/10157663012546151/ …","miljopartiet"
"185","Sveriges historiskt stora miljöbudget – nu ÄNNU större!  #nu #klimat #miljö #klimatoffensiv #vårbudget #svpol","miljopartiet"
"186","Vårbudgeten 2018: Samhällsbygget – ett tryggt och hållbart Sverige #vårbudget","miljopartiet"
"187","Regeringen har nästan tjugodubblat solcellsstödet. Nu satsar vi ännu mer, över en miljard årligen. Och våra satsningar ger effekt. Idag sätts det upp fyra gånger mer solceller än 2014. Klimatet kan inte vänta!","miljopartiet"
"188","”Att inte driva miljöfrågan är globalt självmord”, säger Miljöpartiets språkrör Gustav Fridolin i Studio Ett. Vi har bett partiledarna ta oss med till platser som symboliserar deras Sverige. https://t.sr.se/2EFeKwz  #MittSverige","miljopartiet"
"189","Vi är öppna för konstruktiv kritik, men då krävs att debattörerna informerar sig om vad samtyckeslagen innebär, skriver @Almericson och @MatsPertoft @miljopartiet i en slutreplik till @medborgsamlings Mats Bergh @MedborgarenM och @JosefinUtas.","miljopartiet"
"190","Böcker till alla Sveriges förskolor - viktig satsning på läsning i förskolan presenteras av Gustav Fridolin och Alice Bah Kuhnke just nu.

Läs mer här:","miljopartiet"
"191","Höghastighetstågturnén med MP:s språkrör nu i Jönköping! Enligt Jkpg skulle tågen öka antalet möjliga jobb att söka inom 45 minuters pendling från 110 000 till 706 000. Restiden till Malmö blir 1 h 10 min, till Göteborg 40 min och till Stockholm 1 h 20 min. #härochnu #val2018","miljopartiet"
"192","Höghastighetstågturnén med MP:s språkrör rullar vidare till Linköping! För Lkpg kan ny järnväg betyda fler jobb, lättare pendling och 15 300 nya bostäder. Restiden skulle kortas till under 1 h till Stockholm, Göteborg på 1 h och 18 min och Malmö på1 h och 40 min. #härochnu","miljopartiet"
"193","Språkrören inleder höghastighetstågturné med fullsatt träff i Norrköping. För Nkpg kan ny järnväg betyda fler jobb, lättare pendling och 15 300 nya bostäder. Restiden skulle kortas till 45 min till Stockholm, Jönköping på under 1 h och Malmö på under 1,5 h. #härochnu","miljopartiet"
"194","Tågturnén med våra språkrör har rullat igång. Följ oss här på Twitter, Instagram och Facebook och ställ gärna dina frågor om höghastighetstågen! 
#härochnu #tåg #klimat #miljö

https://www.facebook.com/miljopartiet/posts/10157639154321151 …","miljopartiet"
"195","Idag skriver @GronUngdom.s @HallbergAxel och EU-parlamentariker @bodilvalero om sätt att stärka romers rättigheter, med anledning av romernas internationella dag.","miljopartiet"
"196","Alldeles strax ser ni @MariaFerm i debatt mot Kent Ekeroth i @Svt Aktuellt med anledning av det skrämmande valet i Ungern. In och titta!","miljopartiet"
"197","Imorse debatterade jag förslaget om att införa ett tiggeriförbud mot @tomastobe (M) i SVT:s morgonstudio. Ett förbud mot tiggeri skulle bara göra situationen värre för redan utsatta människor. Långsiktiga insatser mot fattigdom och diskriminering behövs.","miljopartiet"
"198","Nu ger vi extra stöd till kommuner som vill låta ensamkommande unga som blivit 18 få bo kvar i sin kommun i väntan på beslut.","miljopartiet"
"199","Mp vill införa antibiotikaskatt på importerat ”fulkött” som produceras med stora mängder antibiotika för att djuren annars blir sjuka i stressiga och osunda miljöer. Svenskt djurskydd ger friskare djur. Antibiotikaresistens hot mot människors hälsa.#svpol #AntibioticResistance","miljopartiet"
"200","Vi jobbar nu vidare och står upp för uppfattningen att ensamkommande unga som väntat orimligt länge på besked inte ska behöva fortsätta leva i ovisshet.","miljopartiet"
"201","Nu har vi kommit ytterligare ett steg i processen. Regeringen har tagit emot Lagrådets yttrande och ska nu läsa och analysera det. Regeringen återkommer med vilka överväganden som gjorts.","miljopartiet"
"202","Friska djur ska inte pumpas med antibiotika. Dags för skatt på importerat fulkött! #nu https://www.facebook.com/miljopartiet/photos/a.10150363631476151.402199.34780126150/10157564038371151/?type=3&theater … #miljö","miljopartiet"
"203","Svenska bönder som kämpar för bra djurhållning ska inte behöva slåss mot importerat kött med helt andra regler. @IsabellaLovin presenterar förslag om skatt på importerat fulkött! #miljö https://www.facebook.com/miljopartiet/photos/a.10150363631476151.402199.34780126150/10157564038371151/?type=3&theater …","miljopartiet"
"204","För oss är det självklart att barns rätt att andas ren luft väger tyngre än rätten att köra alla bilar på precis alla gator. #hälsa #nu #miljözoner #miljö
http://www.regeringen.se/pressmeddelanden/2018/03/regeringen-ger-besked-om-miljozoner/ …","miljopartiet"
"205","Vår jämställdhetspolitiska talesperson, @Almericson: ”Varje kvinna har rätt till sin egen hälsa och att bestämma över sin egen kropp, oavsett var i världen en bor” #svpol","miljopartiet"
"206","Svenska folket håller med oss: flygskatten behövs!
https://www.svd.se/svd-sifo-svenskarna-valkomnar-flygskatten …","miljopartiet"
"207","Nu tar vi ett steg närmare en lag som ska ge ensamkommande unga en ny chans att stanna i Sverige! https://www.facebook.com/mariaferm/posts/10155263197515373 …","miljopartiet"
"208","Kameran lyckades fånga hur skeptisk jag var till några av Skyttedals lögner i gårdagens debatt. Tur att @Effektmagasin sätter dom på pränt http://effektmagasin.se/kristdemokraterna-ute-och-cyklar-om-flyget/ …","miljopartiet"
"209","Svenskarnas flygresor står totalt för lika stora utsläpp som alla våra bilresor. Därför är det bra att flygskatten snart införs. Klimatet kan inte vänta.
Missa inte debatten om flyg och klimat mellan @LorentzTovatt och @skyttedal snart i @Nyheterna","miljopartiet"
"210","https://www.riksdagen.se/sv/dokument-lagar/dokument/motion/barnkonventionen_GR02So337 … Gustav Fridolin och Miljöpartiet motionerade i riksdagen redan för 15 år sen om att göra #barnkonventionen till lag. Många har jobbat hårt och nu händer det äntligen!","miljopartiet"
"211","Kika gärna på TV4-nyheterna ikväll kl 22. Ca tio min in i programmet debatterar jag flyg med @skyttedal från KD :)","miljopartiet"
"212","Klimathyckleri när centern svänger om infartsmotorled för 20 miljarder. ","miljopartiet"
"213","Isabella Lövin: ""För att bygga framtidstro måste vi bygga på den kraft som finns i människor runt om i Sverige, och inte minst i våra utsatta områden"".","miljopartiet"
"214","Ökade tidiga insatser och en köfri barn- och ungdomspsykiatri. Ungas  psykiska ohälsa påverkar utbildningsresultat, framtidstro och i slutändan makten över det egna livet. Vi vill prioritera ungas psykiska hälsa i #val2018.","miljopartiet"
"215","Nu lämnar jag förslag om den första nationella strategin för klimatanpassning till riksdagen. Kommunerna behöver bättre verktyg och staten behöver samordna sig i större utsträckning #svpol","miljopartiet"
"216","Barn ska inte tvingas på religion i friskolan. Den som inte står för grundläggande värderingar om jämställdhet och mänskliga rättigheter ska stoppas från att driva friskolor i Sverige, skriver Gustav Fridolin på @ABDebatt","miljopartiet"
"217","Vattenkraften ska inte bara vara förnybar, den måste också bli hållbar. Nu presenterar partierna bakom energiöverenskommelsen lagförslag för hur vattenkraften ska miljöanpassas. Prövningen kan äntligen komma igång! #svpol","miljopartiet"
"218","Vattenkraften är viktig förnybar energi. Nu får den moderna miljökrav! @karolinaskog @IbrahimBaylan_ #miljö http://www.regeringen.se/pressmeddelanden/2018/03/nasta-steg-i-energioverenskommelsen-vattenkraften-ska-varnas-och-anpassas-till-moderna-miljokrav/ …","miljopartiet"
"219","Idag är det 6 månader till valdagen. Vi går till val med planetens viktigaste fråga. #nu https://www.facebook.com/miljopartiet/videos/10157365706231151/ …","miljopartiet"
"220","FNs mål om jämställdhet och utrotad energifattigdom hänger ihop. Forskning från Brasilien visar att flickor på landsbygden med tillgång till elektricitet har 59 % större chans att avsluta grundskolan när de är 18 år än de utan elektricitet.","miljopartiet"
"221","Skolan blev inte sämre när flyktingeleverna kom","miljopartiet"
"222","Regeringen avsätter medel där de gör som mest nytta.","miljopartiet"
"223","Igår träffade Gustav Fridolin oss och Locker Room Talk för ett samtal om arbetet mot machokulturens dåliga sidor och killars välmående. Utbildningsministern var intresserad av  hur våra arbetssätt fungerar och hur skolor och lärare kan arbeta med dem. 
(UK är politiskt obundet)","miljopartiet"
"224","One year of #GlobalGagRule and Sweden stands up for #SRHR . Without possibility of safe and legal abortions, more women and girls die.  When #SheDecides she can contribute!","miljopartiet"
"225","Gustav Fridolin och @LorentzTovatt på @ABDebatt om att Miljöpartiet vill värna skidnäringen genom en progressiv klimatpolitik.
https://www.aftonbladet.se/debatt/a/BJmzdg/snon-faller--men-vara-skidorter-ar-hotade … #nu #val2018","miljopartiet"
"226","Vi fördubblar biståndet för de som drabbas allra värst av klimatförändringar och miljöförstöring.  http://sverigesradio.se/sida/artikel.aspx?programid=83&artikel=6897066 … #klimat #miljö #nu @IsabellaLovin","miljopartiet"
"227","Debatt mellan @MatsPertoft och SD:s Paula Bieler om det danska förslaget om ”gettopaket”, strax i TV4 @Nyheterna","miljopartiet"
"228","Uran är inte förnybart och har därför ingen plats i vår omställning till förnybart och fossilfritt! @karolinaskog #nu","miljopartiet"
"229","Barn ska inte behöva bli sjuka för att vuxna kör runt i smutsiga bilar! #klimat #miljö #miljözoner #nu @karolinaskog https://www.facebook.com/miljopartiet/posts/10157275128721151:0 …","miljopartiet"
"230","Bra! Lösningen på årtionden av underinvestering i järnvägen är inte att fortsätta i samma hjulspår, skriver företrädare för många företag: ""Nya stambanor kräver alternativ finansiering""","miljopartiet"
"231","MP: Nya snabbtåg nödvändiga för att nå klimatmålen","miljopartiet"
"232","Statliga aktörer ska bidra till att klimatmålen nås. Inte stötta organisationer som aktivt motarbetar dem. Klimatet kan inte vänta.  #klimatoffensiv #nu","miljopartiet"
"233","Klimatförändringarna väntar inte på Ulf Kristersson. Omställningen måste ske #nu. #klimat https://www.aftonbladet.se/debatt/a/Onkm2A  – @IsabellaLovin","miljopartiet"
"234","Vi vill att den sista droppen fossilt bränsle för fordon ska säljas i Sverige år 2030! Klimatet kan inte vänta. #nu #klimat #klimatoffensiv #svpol https://www.dn.se/debatt/miljopartiet-vill-satta-stopp-for-fossila-drivmedel-2030/ …","miljopartiet"
"235","Mkt intressant att få ta del  av @miljopartiet klimatfärdplan imorse. Många bra förslag.
Ser verkligen fram emot inbjudan till lansering av andra partiers #klimatpolitik!
@socialdemokrat @Centerpartiet @kdriks @vansterpartiet @nya_moderaterna @liberalerna","miljopartiet"
"236","Så ska vi leva upp till #Parisavtalet: här är vår klimatfärdplan med 142 åtgärder. Klimatet kan inte vänta! https://www.mp.se/just-nu/miljopartiets-klimatfardplan-sa-ska-vi-leva-upp-till-parisavtalet … #klimat #klimatoffensiv #nu","miljopartiet"
"237","Idag presenterar vi en plan med 142 åtgärder för att leva upp till Parisavtalet. Vi utmanar alla andra partier att matcha oss! #nu #klimatoffensiv","miljopartiet"
"238"," Höghastighetsståg
 Upprustning av järnväg
 Nollvision för tågstrul
 Ett nationellt enhetligt biljettsystem
 Mer gods på räls
 och ja! Det ska gå att på vettigt sätt åka tåg till städer i Europa

Det är Miljöpartiets plan för tågen! ","miljopartiet"
"239","Sveriges tåg ska gå snabbt, ofta och i tid! Klimatet kan inte vänta. Vi vill satsa på tågen #nu http://www.expressen.se/nyheter/val-2018/fridolins-press-pa-lofven-om-mangmiljardsatsningen/ … #tåg #klimat #höghastighetståg","miljopartiet"
"240","Moderaterna vill tex skära 32% på Naturvårdsverket, medan Trump skurit 31% på USAs motsvarighet.","miljopartiet"
"241","Moderaterna vill skära kraftigt på klimat, miljö och bistånd. På flera punkter är nedskärningarna lika stora som de som genomförs av Donald Trump. 

Läs hela vår granskning: https://www.mp.se/sites/default/files/rapport.pdf …","miljopartiet"
"242","M försöker ibland framstå som gröna, men i verkligheten skär de ner lika mycket på klimat och miljö som Donald Trump. Se @LorentzTovatt såga Moderaternas klimatpolitik i debatt på @AftonbladetTV!","miljopartiet"
"243","Alla elever har rätt att få stöd i tid i skolan! https://www.facebook.com/miljopartiet/posts/10157134990841151 … #läsaskrivaräkna #skola","miljopartiet"
"244","Strax i SVT Aktuellt: Debatt mellan Isabella Lövin och Jimmie Åkesson (SD) om Sverigebilden.","miljopartiet"
"245","I ett land fyllt av innovationskraft, med urstark ekonomi och tilltron till  varann - här har vi alla förutsättningar att skapa ett ännu bättre, hållbarare samhälle!","miljopartiet"
"246","Anlagda bränder mot planerade eller aktiva flyktingboenden innebär en politisk våldshandling och är ett hot mot det demokratiska samhället!","miljopartiet"
"247","Varken Miljöpartiet eller regeringen har sagt att det behövs ytterligare en landningsbana på Arlanda. Det har däremot Centerpartiet, vilket är logiskt med inställningen att flyget ska fortsätta öka.","miljopartiet"
"248","”...Det är därför de nu mest pratar om människors otrygghet och ser flyktingar som problem ist för tillgångar. Jag tror det grundar sig i en bristande tro på den egna förmågan” @MariaFerm på @DNDebatt","miljopartiet"
"249","Med skriftlighetskrav för telefonförsäljning gör vi det tryggare för alla konsumenter! Som konsument ska man inte behöva oroa sig för att bli lurad. Så enkelt är det! @bolund https://www.facebook.com/perbolund.MP/photos/a.262264740607938.1073741827.260061060828306/897414493759623/?type=3 …","miljopartiet"
"250","Oacceptabelt att oseriösa telefonförsäljare utnyttjar sårbara konsumenter. Nu vill regeringen införa ett krav på skriftligt godkännande för att ingå avtal vid försäljning via telefon! https://www.dagenssamhalle.se/debatt/skriftligt-avtal-ska-kravas-vid-telefonforsaljning-20614 … @bolund","miljopartiet"
"251","Idag är det samiska nationaldagen! Vi gröna lovar att fortsätta kämpa för det samiska folkets rättigheter. ","miljopartiet"
"252","Vi vet att en hållbar värld är möjlig! Vi kan inte vänta. Det handlar om #nu. 
http://www.facebook.com/miljopartiet/posts/10157058996386151:0 … #klimat #miljö","miljopartiet"
"253","”Senaste veckan har både @annieloof och @skyttedal sagt att vi kan flyga mer(!). Det är omöjligt om vi ska få ner utsläppen! #Flygskatt behövs. #Höghastighetståg behövs.” #nu  – @IsabellaLovin @lordagsintervju #klimat #miljö","miljopartiet"
"254","NU: @IsabellaLovin i @lordagsintervju: ""Det jag ligger vaken på nätterna över är att klimathotet är här och nu. Vi måste agera. Ska vi ha en chans måste vi ställa om #nu"". Lyssna live!","miljopartiet"
"255","""Vi har bara ett liv och en planet. Vi måste göra vårt bästa för att skapa en bättre framtid för våra barn och barnbarn."" -@IsabellaLovin  https://www.dn.se/familj/dn-gratulerar-isabella-lovin-vice-statsminister/ … #nu #klimat #miljö","miljopartiet"
"256","– Att flyga mer räddar INTE klimatet. Oansvarigt @skyttedal! @IsabellaLovin http://www.tv4.se/nyhetsmorgon/klipp/skyttedal-jag-%C3%A4r-inte-intresserad-av-att-ge-m%C3%A4nniskor-i-sverige-b%C3%A4ttre-samvete-3954877 … #flyg #flygskatt #nymo #klimat","miljopartiet"
"257","Nej, inte ens om vi byter ut allt fossilt bränsle till biobränsle går det att flyga mer utan klimatpåverkan, @annieloof. Det skriver @IsabellaLovin

https://www.aftonbladet.se/a/ka3q8A  @Centerpartiet @miljopartiet","miljopartiet"
"258","All kollektivtrafik – en biljett! Vi vill underlätta för fler att åka kollektivt. Därför vill vi införa ett gemensamt biljettsystem för all kollektivtrafik i hela Sverige! https://www.dn.se/nyheter/politik/en-app-for-alla-bussar-och-tag-vallofte-fran-mp/ … #kollektivtrafik #klimat #miljö","miljopartiet"
"259","Ska vi klara klimatmålen måste vi flyga mindre! https://www.aftonbladet.se/debatt/a/ka3q8A/loof-du-later-som-en-klimatpopulist … #klimat #flyg #flygskatt","miljopartiet"
"260","Nu förbjuder vi mikroplast i kosmetiska produkter som tandkräm, duschtvål och ansiktspeeling #swgreen #havsoffensiv","miljopartiet"
"261","Detta är så stort! Klimatlagen och vår satsning Industriklivet -300 miljoner per år - ger förutsättningar för världsledande tekniksprång för processindustrin:""Så ska vi sänka Sveriges CO2-utsläpp med 10 procent” - http://DN.SE ","miljopartiet"
"262","Gustav Fridolin  i @Aftonbladet om hur skolan ska fredas från nedskärningar i framtiden. https://www.aftonbladet.se/nyheter/samhalle/a/5Vnmk1/fridolins-ultimatum-skar-ni-ner-pa-skolan-far-ni-inga-pengar … ""Det blir mer till alla, men mest till dem där eleverna har det tuffast. Det här är att trygga skolan inför nästa gång det blir tuffare tider"" #skola","miljopartiet"
"263","Göteborg kan klara klimatmålen i Parisavtalet! Det visar en ny rapport med konkreta lokala åtgärder. https://www.mp.se/goteborg/just-nu/sa-kan-goteborg-mota-klimathotet … #klimat","miljopartiet"
"264","De borgerliga och SD säger idag att de vill fälla regeringens läsa-skriva-räknagaranti. Ett stort svek mot alla de barn som inte får stöd i tid. Läs denna viktiga artikel från en som förstår värdet av att alla får stöd med läsning i tid.","miljopartiet"
"265","Så kan vi avlasta polisen, minska antalet döda i trafiken skapa renare luft i städerna. @svenssonsmith, @LorentzTovatt och @DanielHellden presenterar våra förslag på @SvDDebatt .","miljopartiet"
"266","Utsläppen i Sverige minskar. Men vår konsumtion orsakar utsläpp i andra länder. Dags att ta politiskt ansvar för att få ner dem!

http://www.gp.se/nyheter/debatt/vi-m%C3%A5ste-minska-v%C3%A5rt-klimatavtryck-i-andra-l%C3%A4nder-1.5116335 … #klimat #miljö @IsabellaLovin","miljopartiet"
"267","Det miljöfarliga vraket Thetis utanför Smögen har nu sanerats med en fjärrstyrd robot. Hur häftigt är inte det?","miljopartiet"
"268","Fler blommor i landskapet är inte bara en fråga om skönhet utan även överlevnad och mat på bordet.","miljopartiet"
"269","Vill vi på allvar klara klimatmålen? Då måste vi minska flygandet! https://www.facebook.com/miljopartiet/posts/10157014185981151 … #flyg #klimat","miljopartiet"
"270","Grönt är det nya svarta! Sedan årsskiftet är det lag på att svenska fonder måste redovisa hur de arbetar med hållbarhet så nu är det lättare att välja de mest hållbara fonderna.","miljopartiet"
"271","Förintelsens minnesdag idag. Vi måste reagera mot antisemitismen var den än kommer ifrån.","miljopartiet"
"272","Att flyga Stockholm – Göteborg ska vara otänkbart! Det är fullt görbart att se till att folk hellre väljer tåg de sträckan: räls och tåg som är snabba och pålitliga – och biljetter som folk har råd med.
https://www.expressen.se/gt/miljoministern-vill-stoppa-flyg-till-stockholm-fran-landvetter/ …  #flyg #tåg","miljopartiet"
"273","Glad för vårt nya vård- och hälsoprogram. Vart tredje besök i primärvården handlar om psykisk ohälsa. Vårt mål är en köfri barn- och ungdomspsykiatri.   SvD","miljopartiet"
"274","Happy to be announcing Friends of Ocean Action at @wef. 40 leaders from business, civil society, academia, organisations in connection with governments will work to make our Ocean healthy again. #SDG14","miljopartiet"
"275","I dag har jag den stora äran att som miljöminister föreslå till riksdagen att vi ska inrätta en ny nationalpark i Sverige! Tack alla som jobbat hårt och länge för att detta nu är möjligt! #nationalpark #natur #swgreen","miljopartiet"
"276","Sverige får en ny nationalpark! = Fler får ta del av Sveriges natur! https://www.facebook.com/miljopartiet/photos/a.10150363631476151.402199.34780126150/10156972722941151/?type=3&theater …","miljopartiet"
"277","Ska vi rädda haven finns inte en dag att förlora! @IsabellaLovin   #SaveOurOcean #CleanSeas","miljopartiet"
"278","För ett år sedan ströp USA biståndet till organisationer som kan förknippas med aborter. Då tog Sverige med @IsabellaLovin i spetsen initiativ till att ersätta de pengar som försvann. Kampen fortsätter. #makeabortionsafeagain #ståuppföraborträtten","miljopartiet"
"279","Vinstjakt hör inte hemma i svensk #välfärd. Pengarna vi betalar i skatt ska användas till det de är till för. http://www.regeringen.se/pressmeddelanden/2018/01/forslag-om-att-begransa-vinsterna-i-valfarden/ …","miljopartiet"
"280","Skattepengar som går till skolan ska gå till elever, lärare och att utveckla skolan. Inte till vinstjakt.","miljopartiet"
"281","Tågresandet ökar stort bland studenter och ungdomar #swgreen http://effektmagasin.se/tagresandet-okar-stort-bland-studenter-och-ungdomar/ …","miljopartiet"
"282","Nu har vi avskaffat stor del av ""pensionärsskatten""! Firat i kväll med pensionärer i Gustavsberg, fick mig t o m en svängom!","miljopartiet"
"283","I takt med att vi skyddar mer värdefull natur behövs allt fler händer i naturen. Regeringens nya satsning på gröna jobb är en win-win för att tillgängliggöra naturen och för att personer som står långt från arbetsmarknaden ska få ett jobb att gå till.","miljopartiet"
"284","Jag välkomnar verkligen en utredning om detta. Varför pressa in någon i en könsroll hen inte trivs i, bara för att vi har ett sådant siffersystem? Viktig fråga för de som berörs. Bra att det finns majoritet.","miljopartiet"
"285",".@IsabellaLovin:
– Utsläppen från svenskarnas internationella flygresor ökar. Ändå har @annieloof & @Centerpartiet visat ett våldsamt motstånd till #flygskatt. Tänker ni verkligen prioritera en av de värsta klimatbovarna ska få släppa ut utan att betala för sig? #pldebatt #svpol","miljopartiet"
