"","V1","V2"
"341","Otryggheten i Sverige breder ut sig allt mer. Vi måste ta tillbaka kontrollen och åter göra Sverige tryggt att leva i. Därför ökar vi bland annat anslagen till rättsväsendet med 7,5 miljarder kr och höjer polislönerna med 6000 kr/mån.

Den 9 september är det val. #SD2018","sdriks"
"342","Vi vill sänka skatten rejält för äldre som stannar kvar på arbetsmarknaden. För inkomster mellan 15000 kronor och 30 000 kronor innebär det ungefär 1000 kronor mer i månaden.

Den 9 september är det val. #SD2018

Läs mer: https://www.svd.se/sd-att-jobba-langre-for-aldre-ska-vara-frivilligt …","sdriks"
"343","Vi satsar ytterligare en halv miljard kronor per år på den statliga assistansersättningen för funktionshindrade. De allra mest utsatta och svaga måste få den hjälp de behöver.

Den 9 september är det val. #SD2018

Läs mer: https://www.svd.se/sd-vill-satsa-mer-pa-assistansersattning …","sdriks"
"344","Staten ska inte tvinga människor att arbeta längre upp i åldern. Det ska vara frivilligt, med bättre och mer flexibla villkor för den som vill och kan arbeta.

Den 9 september är det val. #SD2018

Läs mer: https://www.svd.se/sd-att-jobba-langre-for-aldre-ska-vara-frivilligt …","sdriks"
"345","","sdriks"
"346","Subventionsnivå 80% Utöver det får arbetsgivaren handledarstöd. Introduktionsjobb, etableringsjobb och alla andra särlösningar som regeringen har hittat på leder enbart i undantagsfall till reguljär anställning.","sdriks"
"347","Terrorism var något mycket avlägset i Sverige för inte så många år sedan. Vi kan givetvis tala om varför det ändrats, men fokus bör ligga på nuet. Det är nog med mellanmjölk, därför krävs hårda tag & nolltolerans.","sdriks"
"348","Sverige ska inte ta emot asylsökare som inte kommer ifrån vårt närområde.","sdriks"
"349","Stort grattis till kung Carl XVI Gustaf på 72-årsdagen!","sdriks"
"350","Jag håller med om att det är ett viktigt besked, men nog på annat sätt. I vilket läge är det en rimlig nivå? Varför ska vi alls ta emot asylsökande när vi inte utgör deras närmaste säkra område? 

Förresten, hur ska M minska nivåerna, och till vilken...","sdriks"
"351","Jag hoppas att folk lyssnar noga på Kristersson nu. M lekte en kort stund med tanken på flyktingstopp och asyltak - nu talar de om hur de vill värna nuvarande asylsystem. De vill ha ""stramare"" migration till Sverige - men de ""konkreta lösningar"" de hyllar lyster med sin frånvaro.","sdriks"
"352","Flera M-riksdagsledamöter ropar nu på blocköverskridande överenskommelser i migrationsfrågan. Alltså med de partier de samtidigt kritiserar för att urholka regelverket. Trovärdigt? Nej.  #svtagenda","sdriks"
"353","Ikväll kl 21:15 i SVT2 Agenda debatterar Jimmie Åkesson invandringspolitik mot Ulf Kristersson. Missa inte! #svpol #migpol","sdriks"
"354","Hörrni, alldeles strax börjar @svtagenda och ikväll möts för första gången @jimmieakesson och Ulf Kristersson i duell. Ämnet: migrationspolitik - och skillnaderna mellan våra båda partier. Missa inte!","sdriks"
"355","”Dags för Kristersson att redogöra för var Moderaterna står” @jimmieakesson @sdriks inför kvällens debatt med Ulf Kristersson  @nya_moderaterna i @svtagenda https://www.svt.se/opinion/article17839007.svt … #svpol #migpol","sdriks"
"356","Ja det är helt koko! Som till exempel tandvård för 50:- för pensio..........vänta nu? Illegala ska det tydligen vara? Wtf? Tandvård för 50:- för folk utan rätt att uppehålla sig i Sverige. Snacka om märkligt! Hur gick det till, Johan?","sdriks"
"357","SD begär att regeringens lagförslag om afghan-amnestin återförvisas. I praktiken räcker det med stöd från Moderaterna för att det ska bli verklighet. Nu är det upp till bevis för Moderaterna.

Läs mer: https://www.expressen.se/nyheter/sd-begar-att-regeringens-lagforslag-om-flyktingamnesti-aterforvisas/ …","sdriks"
"358","Socialminister Annika Strandhäll (S) menar att vårdkrisen beror på att Sveriges äldre sätter för hög press på svensk sjukvård. Samtidigt öser Socialdemokraterna otaliga miljarder över migrationspolitiken.

Sverige behöver en politik som värnar om våra äldre och sjuka. #SD2018","sdriks"
"359","Paula Bieler om afganamnestin: http://youtu.be/X2rvDRBz0Ew?a  via @YouTube","sdriks"
"360","Sverige har Europas längsta vårdköer. Människor dör i väntan på vård. Samtidigt prioriterar svenska politiker vuxna afghanska män utan skyddsskäl före en fungerande sjukvård.

Sverige behöver en politik som prioriterar den svenska välfärden och svenska medborgare. #SD2018","sdriks"
"361","I den feministiska regeringens Sverige prioriteras vuxna afghanska män utan skyddsskäl före blivande mammor och de allra minsta barnen.

Sverige behöver en politik som sätter svensk välfärd och svenska medborgare först.

Den 9 september är det val. #SD2018","sdriks"
"362","Centerns migrationspolitik är avgörande för Alliansen. Annie Lööf samarbetar hellre med S och MP i migrationsfrågorna än med Moderaterna. Om M ska ha någon som helst trovärdighet i deras påstått nya migrationspolitik måste de därför lämna Alliansen, eller sparka ut Centerpartiet.","sdriks"
"363","Centerpartiet väljer att släppa igenom lagförslaget om afghan-amnestin, trots att även de själva anser att det är ""illa utformat och illa framtaget"". 

Sverige måste befrias från politisk galenskap.

Den 9 september är det val. #SD2018","sdriks"
"364","Jimmie gästade tidigare idag P1-morgon angående afghan-amnestin. Jimmie menar att vi har enorma hål i välfärden som behöver fyllas, samt en lång rad problem i Sverige där pengarna skulle behövas bättre.

Den 9 september är det val. #SD2018","sdriks"
"365","Centern kommer att ge sitt stöd till regeringens förslag om att ge 9000 vuxna afghanska män rätten att stanna i Sverige, trots att de saknar skyddsskäl. Centern avgör därmed frågan om afghan-amnestin, likväl som Alliansens hållning i frågan.

Den 9 september är det val. #SD2018","sdriks"
"366","Varsågod!     #SD2018","sdriks"
"367","Sverige har Europas längsta vårdköer. Människor dör i väntan på vård. Socialdemokraterna blundar dock för verkligheten. Stefan Löfven menar att Sverige är ett av världens bästa länder att bli sjuk i.

Vi menar att välfärden måste börja prioriteras – på riktigt! #SD2018","sdriks"
"368","En röst på @nya_moderaterna är en röst på @Centerpartiet's migrationspolitik så länge som Centern är en del av @alliansswe. Ska Moderaterna ha någon som helst trovärdighet i sin påstått nya migrationspolitik måste Centern sparkas ut ur Alliansen. #svpol","sdriks"
"369","Själv kommer jag aldrig glömma tillställningen ”Sverige Tillsammans” i oktober 2015. Det kändes som att hamna i en tragisk komedi. Regeringen visste givetvis hur ohållbart allt var. 

De spelade då. Låt dem inte spela er nu. 

9 sept. är det val.

https://www.svd.se/regeringen-ljuger-om-flyktingkrisen-igen … via @SvD","sdriks"
"370","Jimmie replikerar på Annie Lööfs påståenden om Sverigedemokraterna.

Läs mer: https://www.aftonbladet.se/debatt/a/G1gAmV/ungern-vagar-utmana-dina-varderingar-loof …","sdriks"
"371","Jag säger det igen. För S, V, MP & C är det värt att lägga miljarder på personer som saknar skyddsskäl & som vi ej ansvarar för. Det prioriteras mer än att satsa på ex. cancervård, höjd pension eller på polisen. Låt det sjunka in. Andas. #migpol","sdriks"
"372","Bara så ni vet.","sdriks"
"373","Detta är en skammens dag. Centerpartiet går med på regeringens förslag om att låta afghanska immigranter som redan nekats asyl få stanna, på märkliga grunder. Då återgår vi till den politik som redan fått våra system att haverera. Grattis väljare, var det detta ni ville ha?","sdriks"
"374","En röst på M var en röst på C. En röst på C blev en röst på S och MP -- samt en röst för att 9000 vuxna afghanska män utan skyddskäl ska få stanna i Sverige och gå i svensk skola med unga svenska tjejer.

Den 9 september är det val.

#AldrigMeraAlliansen #SD2018 #svpol","sdriks"
"375","Centerns besked innebär två saker: 1. ”Alliansen” är död. 2. Centern struntar i rättssäkerhet, sunt förnuft & trovärdighet. Inget av detta är något nytt. Däremot ytterligare ett tydligt besked till väljarna att det idag bara finns ett seriöst alternativ: SD.","sdriks"
"376","Svensk välfärd ska i första hand gå till svenska medborgare. Så kan vi spara miljarder som i dag går till icke-medborgare, samtidigt som vi satsar brett på reformer och tillskott för en stabil vård och omsorg.

Den 9 september är det val. #SD2018

Läs mer: https://www.aftonbladet.se/debatt/a/6ngQaL/valfarden-ska-ga-till-vara-medborgare-forst …","sdriks"
"377","Bara så ni vet: uppehållstillstånd kan återkallas. 

Den 9e september är det val.","sdriks"
"378","Ingen orsak!  #SD2018","sdriks"
"379","Centerpartiet stöder Socialdemokraterna genom att låta 9000 vuxna afghanska män, utan skyddsskäl, stanna i Sverige. #SD2018","sdriks"
"380","I det som spås bli valets - för väljarna - viktigaste frågan, invandring och integration, ställer sig Centerpartiet som väntat på vänsterflanken, nu gällande att 9000 vuxna män utan asylskäl ska få stanna. Tänker man låtsas som att alliansen lever?","sdriks"
"381","Centern kommer att ge sitt stöd till regeringens förslag om att ge 9000 vuxna afghanska män, utan asylskäl, rätt att stanna i Sverige för att gå i svensk skola.

En röst på Alliansen är därmed en röst på Centerns migrationspolitik.

Den 9 september är det val. #SD2018","sdriks"
"382","En aktuell fråga att utreda om alliansen lyckas ta över 2018 är vilken migrationspolitik de kommer föra?","sdriks"
"383","Det rättvisa är att låta svenska skattemedel gå till svenskar, inte lägga 2,9 miljarder på att 9000 vuxna afghanska män utan skyddsbehov ska få gå i svensk skola","sdriks"
"384","Och här är den halverade repliken. Rätt ska vara rätt.","sdriks"
"385","Många har undrat. Alliansens gemensamma migrationspolitik. Blir det @nya_moderaterna eller @Centerpartiet som dikterar villkoren? Nu vet väljarna.","sdriks"
"386","Centerpartiet. 

Nog sagt.","sdriks"
"387","Finansdepartementets inofficiella kostnadsberäkningar visar att staten måste ge ut runt 20 miljarder extra per år, mellan år 2020-2030, för att hålla sina löften vad det gäller ökad välfärd. Om detta berättar dock inte Socialdemokraterna.

Läs mer: https://nyhetsbyran.org/2018/04/23/regeringen-morkar-kostnader-pa-200-miljarder/ …","sdriks"
"388","Över hälften av alla dömda våldtäktsmän fick straff som ligger på minimigränsen, eller till och med under minimigränsen. 13 procent fick mindre än ett års fängelse.

I vårt Sverige delar vi inte ut generösa straffrabatter. Vi värnar brottsoffren – inte våldtäktsmännen. #SD2018","sdriks"
"389","Våldtäktsmannen får stanna i Sverige p.g.a. det rådande säkerhetsläget i mannens hemland. I vårt Sverige tar vi inte hänsyn till situationen i våldtäktsmannens hemland. I vårt Sverige värnar vi brottsoffren.

Den 9 september är det val. #SD2018

Läs mer: https://www.svt.se/nyheter/lokalt/uppsala/doms-till-fangelse-efter-overfallen-i-uppsala …","sdriks"
"390","Är det väljarna eller @miljopartiet som sossarna försöker blåsa med löfte om höghastighetsjärnväg till 2045? Sossarna vet rimligen att detta aldrig kommer att bli av! #sverigeförhandlingen #svpol","sdriks"
"391","Tycker du också att det är fel? Gör som Hilda och engagera dig i Ungsvenskarna för att på riktigt verka för ett jämställt Sverige!  

https://ungsvenskarna.se/#blimedlem ","sdriks"
"392","Socialdemokraterna strör miljarder över vuxna afghanska män utan asylskäl. Samtidigt tvingas svenska pensionärer att tigga för att ha råd med tandvård.

Sverige behöver en politik som värnar våra äldre.
Den 9 september är det val. #SD2018

Läs mer: https://nyheteridag.se/det-nya-sverige-sjukpensionaren-elisabeth-63-tiggde-pa-gatan-for-att-ha-rad-att-dra-ut-en-tand/ …","sdriks"
"393","I Socialdemokraternas Sverige har vårdköerna blivit de längsta i Europa. Människor dör för att de inte får vård i tid. Samtidigt blundar Socialdemokraterna för utvecklingen.

Sverige behöver en politik som värnar den svenska välfärden.
Den 9 september är det val. #SD2018","sdriks"
"394","Socialdemokraterna avsätter 2,9 miljarder kronor för att ge 9000 vuxna afghanska män utan skyddsskäl rätten att gå i svensk skola. För samma summa hade 10 miljoner barn kunnat få skolmaterial i ett år via UNHCR.

Hur prioriterar du?

Den 9 september är det val. #SD2018","sdriks"
"395","Socialdemokraterna tar pengar från alla områden för att lägga på invandringen. 

I vårt Sverige prioriterar vi tryggheten och omsorgen för våra unga och äldre, istället för massinvandring och skolgång för vuxna afghanska män utan skyddsskäl.

Den 9 september är det val. #SD2018","sdriks"
"396","Magdalena Andersson och Socialdemokraterna tar 40 miljoner kronor från den redan kraftigt eftersatta svenska förskolan för att lägga på svenska för invandrare (SFI) – menar att 40 miljoner kronor mindre inte påverkar förskolan.

Den 9 september är det val. #SD2018","sdriks"
"397","Regeringen prioriterar att lägga 2,9 miljarder kronor för att 9000 afghanska män utan skyddsskäl ska få stanna i Sverige. Samtidigt lider såväl skola, vård och omsorg av kraftig resursbrist. 

Den 9 september är det val. #SD2018","sdriks"
"398","Regeringen har nu presenterat sitt förslag till afghanamnestin, där de lägger 2,9 miljarder kronor för att låta 9000 vuxna afghanska män – utan skyddsskäl – stanna i Sverige.

Den 9 september är det val. #SD2018","sdriks"
"399","I Socialdemokraternas Sverige får de allra minsta återigen stryka på foten för att bekosta invandrarnas utbildning i svenska. En redan kraftigt eftersatt förskola får därmed ännu tuffare förutsättningar.

Den 9 september är det val. #SD2018","sdriks"
"400","Socialminister Annika Strandhäll (S) rasar mot sin egen politik när det gäller sjukskrivningarna. Regeringen borde sluta ducka och stå för sina sparförslag.

Läs mer: https://www.expressen.se/ledare/annika-strandhall-hycklar-om-forsakringskassan/ …","sdriks"
"401","De senare årens oansvariga politik har lett till att Sverige lider av flera allvarliga strukturella problem, bl.a. ett fallerande utbildningssystem, en icke-fungerande bostadsmarknad och bristande integration.

Den 9 september är det val. #SD2018

Läs mer: http://www.gp.se/ledare/sonesson-sveriges-tillv%C3%A4xt-per-capita-%C3%A4r-historiskt-l%C3%A5g-1.5632119 …","sdriks"
"402","Tillväxten per capita 2007-2021 kommer att hamna på ännu lägre nivåer än åren 1972-1993, den period som ledde fram till 1990-talets djupa kris. Regeringens ljusa bild av en urstark svensk ekonomi är med andra ord rejält överdriven.

Läs mer: http://www.gp.se/ledare/sonesson-sveriges-tillv%C3%A4xt-per-capita-%C3%A4r-historiskt-l%C3%A5g-1.5632119 …","sdriks"
"403","I snitt tar det åtta år för den utrikesfödda att få ett arbete i Sverige. Samtidigt är det betydligt svårare för de som saknar gymnasial utbildning. Efter tio år hade endast hälften av de som kom till Sverige år 2006 fått ett arbete.

Läs mer: https://nyhetsbyran.org/2018/04/17/svar-arbetsmarknad-for-utlandsfodda/ …","sdriks"
"404","Linda Snecker från Vänsterpartiet står i kammaren och förnekar att sexualbrotten har ökat. Trots rapporter som visar att antalet anmälningar har gått upp och anmälningsbenägenheten har gått ner.

Fakta är Vänsterpartiets sanna fiende.

https://www.bra.se/brott-och-statistik/statistiska-undersokningar/nationella-trygghetsundersokningen.html …","sdriks"
"405","Oscar Sjöstedt: Moderaterna förstår inte att människor är olika. En del kan jobba till en bra bit in i 70-årsåldern, medan andra är utslitna redan i 50-årsåldern.

Läs mer: https://omni.se/sjostedt-sd-m-vill-att-vi-ska-jobba-ihjal-oss/a/KvRkP6 …","sdriks"
"406","Med nuvarande politik måste skatterna i Sverige höjas ytterligare eller bidragen sänkas, om kvaliteten i välfärden ska bibehållas. Med vår politik kommer andra lösningar!

Den 9 september är det val. #SD2018

Läs mer: https://nyhetsbyran.org/2018/04/17/urstark-svensk-ekonomi-knappast/ …","sdriks"
"407","Eh.. kanske börja i rätt ände?","sdriks"
"408","Regeringens ljusa bild av en urstark svensk ekonomi är rejält överdriven. Utan tillväxt finns inget välstånd att fördela. Regeringens budget ger inga långsiktiga svar på hur landet ska rustas för att tackla växande problem.

http://www.gp.se/ledare/sonesson-sveriges-tillv%C3%A4xt-per-capita-%C3%A4r-historiskt-l%C3%A5g-1.5632119 …","sdriks"
"409","Hur gick vi till val på vinstförbud? Har du nångång läst vad vi beslutade 14?","sdriks"
"410","Socialdemokraterna gick till val med det stora löftet om EU:s lägsta arbetslöshet år 2020. Sedan löftet gavs har Sverige rasat från plats tolv till sexton.

Den 9 september är det val. #SD2018","sdriks"
"411","","sdriks"
"412","Med tanke på de senaste årens utveckling är det dags att bli riktigt orolig när Socialdemokraterna säger att de vill fortsätta sitt arbete med att göra Sverige tryggt och hållbart.

Den 9 september är det val. #SD2018","sdriks"
"413","Oscar Sjöstedt ställde idag Magdalena Andersson (S) mot väggen angående utvisningen av de 80 000 illegala invandrare som regeringen skulle utvisa, för att få ett svar på hur långt regeringen kommit. Svaret uteblev dock.

Den 9 september är det val. #SD2018","sdriks"
"414","Regeringen har precis presenterat sin vårändringsbudget, grafen nedan visar satsningarna på ungdomar respektive invandrare. 

Känner du dig åsidosatt? Hjälp oss ändra det på valdagen! ","sdriks"
"415","Snabbskummar vårbudgeten och hittar intressanta formuleringar. Som här, om den demografiska utvecklingen. Inte med ett ord nämns invandringen, trots ca 100 000 netto förra året. Det som nämns är fler födda och längre livslängd, men nettot på födda/döda ger ca 25 000.","sdriks"
"416","Det har ställts en del frågor om SD:s inställning till Atlantpakten den senaste tiden. Låt mig citera Roger Richtoff från gårdagens kammardebatt:
""Sverigedemokraterna säger klart och tydligt nej till Natoanslutning. Detta är solklart. "" http://www.riksdagen.se/sv/webb-tv/video/debatt-om-forslag/civilt-forsvar-och-krisberedskap_H501FöU7 … #föpol #säkpol","sdriks"
"417","Massrymning från Migrationsverkets förvar. Situationen är oacceptabel. Sverige behöver fler och säkrare förvaringsplatser.

Läs mer: https://www.expressen.se/gt/15-personer-rymde-fran-migrationsverkets-forvar/ …","sdriks"
"418","Regeringen föreslår en ny tv-avgift som de vill ska införas till nästa år. Avgiften kommer att bli drygt 1300 kr per person och ska betalas av alla som fyllt 18 år och tas ut som skatt. Sverigedemokraterna säger som ensamt parti nej till detta. 

Läs mer: https://nyheteridag.se/sd-sager-nej-till-regeringens-public-service-forslag/ …","sdriks"
"419","Regeringens snabbspår för att få ut nyanlända lärare i arbete leder till att eleverna inte förstår vad de ska göra, och i många fall mynnar lektionerna ut i kaos.

Läs mer:","sdriks"
"420","Björn Söder - Svensk säkerhetspolitik: http://youtu.be/jc0rOKqiK0g?a  via @YouTube","sdriks"
"421","Vi lyckades få till en svängning om mediagrundlagarna. Nu är det dags att göra om bravaden och #stoppaTVskatten. För nej, vi vill inte tvinga alla att betala för ett Public Service som allt fler vägrar stödja. Ändra produkten om finansiärerna flyr.","sdriks"
"422","Roger Richtoff - Stärkt civilförsvar och alliansfrihet: http://youtu.be/DBak4gmV6dM?a  via @YouTube","sdriks"
"423","Vi är inte beredda på att ställa oss bakom en förändring av finansiering av public service så länge som en fullständig översyn inte är gjord.","sdriks"
"424","Är det bara jag som inte bryr mig ett dugg om omständigheterna bakom varför vi inte kan utvisa honom? Förvara honom i en cell tills ni kan kasta ut honom ur landet.","sdriks"
"425","http://www.dagensjuridik.se/2018/04/risk-att-terrordomd-begar-nya-terrorbrott-kan-inte-utvisas-men-far-anmalningsplikt …","sdriks"
"426","Stoppa amnestin!","sdriks"
"427","SD Stockholms läns landsting och jag anmäler avvikande åsikt till den senaste ekivoka konsten i Stockholm. Tror våra kärnväljare och en dela andra är med på tåget här. En debatt vi inte kan förlora väljarmässigt.","sdriks"
"428","Det är inte bara ryssarna som lägger sig i och försöker påverka utgången av demokratiska val. Tjänstemännen på Myndigheten för samhällsskydd och beredskap (MSB) är en annan grupp vi behöver ha ögonen på.","sdriks"
"429","@SvenSallstrom intervjuades idag av @svt angående vilka åtgärder vi har för att få nyanlända i arbete. Svar: Vi har inga särlösningar som grundar sig i födelseland. Vi måste upphöra med att släppa in folk som behöver åtgärder i decennier.","sdriks"
"430","Regeringen lovade att utvisa 80 000 illegala invandrare – sparar samtidigt in på gränspolisen så att de måste släppa ut dem som. placerats i förvar. #svpol","sdriks"
"431","Bilen ska inte vara en klassfråga.

Den 9 september är det val. #SD2018","sdriks"
"432","Utgångspunkten för vår familjepolitik är att barnens bästa alltid sätts i första rummet. Vi vill stötta familjer utan att inskränka deras handlingsfrihet, men också skapa starka skyddsnät som stödjer barn i de fall föräldrarna sviker sitt ansvar eller familjen faller sönder.","sdriks"
"433","Otryggheten breder ut sig i vårt land. Kvinnor, barn och äldre tvekar att gå ut ensamma kvällstid, samtidigt som brutala inbördeskrig utkämpas mellan rivaliserande förortsgäng.

Den 9 september är det val #SD2018","sdriks"
"434","SD visar återigen vägen, och Alliansen fortsätter ogenerat att kopiera våra politiska förslag – denna gång om tvåårig yrkesutbildning.

Den 9 september är det val. #SD2018","sdriks"
"435","Rekordmånga utländska medborgare kommer att få rösta i valet den 9 september. 123.000 fler utländska medborgare får rösta i kommun- och landstingsvalet i år jämfört med 2014. Blir valet jämnt kan därför icke-medborgarnas röster avgöra valet.

Läs mer: https://www.svt.se/nyheter/lokalt/sormland/forskaren-darfor-rostar-sa-fa-utlandska-medborgare …","sdriks"
"436","""Det skolan behöver är mindre prestige och mer dialog för att komma tillrätta med alla de problem vi i dag står inför.""

Läs mer:","sdriks"
"437","Antalet fattigpensionärer i Sverige växer och allt fler äldre tvingas ut i hemlöshet. Samtidigt byggs nya hus till nyanlända mitt i Stockholms innerstad.

Den 9 september är det val. #SD2018

Läs mer:","sdriks"
"438","Stefan och min reaktion på Lärarförbundets beslut att ""samverka"" med alla partier förutom SD. De får väl göra hur de vill, men liknar det inte lite skolgårdsmobbning?","sdriks"
"439","Spännande när @ExpressenLedare förespråkar delar av vår politik. Några ytterligare åtgärder:

• I väntan på förvarplatser, ge husarrest och använd fotboja
• Möjliggör utvisning till tredjeland via avtal
• Ge näringsförbud till den som anställt illegala","sdriks"
"440","Sveriges öppna gränser-politik har lett till att vapen och droger kan forslas in i landet, likväl som att uteblivna id- och bakgrundskontroller möjliggör för människohandel och för terrorister att stanna i landet.

Den 9 september är det val. #SD2018","sdriks"
"441","Barn, äldre och sjuka bortprioriteras i Socialdemokraternas Sverige. 

Den 9 september är det val. #SD2018","sdriks"
"442","Anna Johansson (S) var ansvarig minister vid IT-skandalen, då Transportstyrelsen röjde hemliga uppgifter om Sverige och svenska medborgare. Nu belönas Anna Johansson med topp-positionen till Socialdemokraternas vallista till Riksdagen. #svpol

Läs mer: https://www.dn.se/nyheter/politik/efter-it-skandalen-anna-johansson-s-blir-forstanamn-till-riksdagen/ …","sdriks"
"443","Jimmie Åkesson - Hotet mot Sverige: http://youtu.be/bhmTIvSqMqM?a  via @YouTube","sdriks"
"444","Det nya Sverige...

Den 9 september är det val. #SD2018

Läs mer: https://www.svt.se/nyheter/inrikes/sapo-far-larm-om-attentatsplaner-varannan-dag …","sdriks"
"445","Alice Bah Kunkhe tillsätter identitetspolitisk aktvist i Nationalmuseets insynsråd. Rasifiering och vithetsnorm. Styrelseledamot i Rättviseförmedlingen och nära koppling till MMRK:s Fatima Doubakil och SUM:s Rashid Musa. Även med Megafonen/Pantrarna genom För Orten/Forix #säkpol","sdriks"
"446","Sexualbrotten ökar i hela Skandinavien. Detta måste få ett slut!
Den 9 september är det val. #SD2018","sdriks"
"447","Mattias Karlsson: ""Är man som icke svensk medborgare orolig över säkerhetssituationen i sitt hemland och vill undvika att åka tillbaka dit, så finns det ett väldigt enkelt sätt att kraftigt förbättra sina odds för att slippa det. Våldta inte!""","sdriks"
"448","I Socialdemokraternas Sverige tvingas pensionärerna ut i hemlöshet, samtidigt som det byggs nya stugor till anhöriginvandrare.

Den 9 september är det val. #SD2018

Källa: http://sverigesradio.se/sida/artikel.aspx?programid=91&artikel=6923409 …","sdriks"
"449","Efter Socialdemokraternas barnäktenskaps-skandaler (omröstningen i riksdagen & barnäktenskaps-foldern) har partiet i omgångar blivit tvungna att visa sitt avståndstagande; i media påstår S att barn inte ska leva i äktenskap, i riksdagen säger de dock något annat. #svpol #SD2018","sdriks"
"450","En man som skulle gifta sig med en 13-årig flicka har friats av Värmlands tingsrätt. Samtidigt döms föräldrarna till villkorligt dom för försök till äktenskapstvång. #svpol","sdriks"
"451","Paula Bielers anförande i migrationspolitiska debatten 28 mars 2018: http://youtu.be/i2rQ1J_jlJY?a  via @YouTube","sdriks"
"452","Samtidigt som assistansen för sjuka barn dras in och allt fler pensionärer blir hemlösa, ger regeringen nu ytterligare 200 miljoner kronor till ensamkommande migranter. 

Den 9 september sätter vi stopp för vansinnet! #SD2018

https://www.svd.se/mer-pengar-till-ensamkommande/i/senaste …","sdriks"
"453","Flera experter varnar för att allt fler demenssjuka kommer att behöva bo kvar hemma eftersom att resurserna inte kommer att räcka till.

I vårt Sverige ska de som byggt landet mötas med värdighet och få den hjälp de behöver. #SD2018

Läs mer: http://sverigesradio.se/sida/artikel.aspx?programid=83&artikel=6922413 …","sdriks"
"454","Otryggheten breder ut sig alltmer i vårt avlånga land. Var tredje kvinna är rädd för att vistas ute kvällstid, och det dödliga våldet fortsätter att öka.

Den 9 september sätter vi stopp för den negativa samhällsutvecklingen. #SD2018","sdriks"
"455","Tre misstänkta överfallsvåldtäkter i Stockholm under helgen men polisen ser ingen anledning för folk att oroa sig. 

Men folk oroar sig, och det med rätta. Man ska aldrig vänja sig vid otrygghet och överfallsvåldtäkter! #SD2018 #svpol","sdriks"
"456","Samtidigt som Sverige ordnat bidrag, mat och boende åt hundratusentals nyanlända, tvingas allt fler pensionärer ut på gatan.

https://www.svt.se/nyheter/lokalt/stockholm/sa-har-lever-stockholms-hemlosa-pensionarer …","sdriks"
"457","Den 9 september är det val. #SD2018 #svpol","sdriks"
"458","Åkesson öppnar upp för avgångskrav mot ansvariga myndighetschefer.","sdriks"
"459","På förekommen anledning. #SD2018 #svpol","sdriks"
"460","Socialstyrelsen uppger att barnäktenskapsfoldern togs fram på direkt uppdrag av den Socialdemokratiska regeringen – som tidigare i veckan röstade nej till ett totalförbud mot barnäktenskap.

Den 9 september är det val, då sätter vi stopp för vansinnet! #SD2018 #svpol","sdriks"
"461","Jimmie Åkesson angående barnäktenskap: http://youtu.be/w1ZIctjZhYk?a  via @YouTube","sdriks"
"462","Undra vilken regering det var som gjorde att barnäktenskap inte blev totalförbjudna 2014... Man tar sig för pannan...","sdriks"
"463","Självklart måste politiker få reagera på vad som sätts upp i det offentliga rummet, och som dessutom betalas av skattebetalarna. Minns jag rätt var det fordom populärt bland politiker att reagera på H&Ms reklamkampanjer bland vissa politiker. Bra SD!","sdriks"
"464","För mig är saken enkelt. Kommer man hit och är ""gift"" med ett barn, så borde äktenskapet ogiltigförklaras per omgående, den myndige utredas och dömas för pedofili. Sen utvisning. Sverige måste kraftfullt markera mot barnäktenskap. Inte vika ner sig som regeringen gör.","sdriks"
"465","Hoppas ni som tog Sverige till denna nivå av absurdhet är stolta över er insats. #Svpol 
http://www.socialstyrelsen.se/publikationer2018/2018-3-34 …","sdriks"
"466","Förslag till ny text i socialstyrelsens folder.
""Om du var gift med någon under 18 år när du anlände till Sverige, så är du inte det längre, för barnäktenskap accepteras inte i det här landet.""","sdriks"
"467","Innehållet i denna broschyr är så stötande att man knappt tror sina ögon. Upplös barnäktenskapen, döm förövarna för våldtäkt mot barn, ge flickorna all hjälp de kan få och sparka dem som låtit detta pågå!","sdriks"
"468","Mikael Eskilandersson kommenterar Socialstyrelsens informationsfolder med riktlinjer för vuxna som gifter sig med barn, samt att Socialdemokraterna och regeringen i förra veckan röstade nej till ett totalförbud av barnäktenskap. #svpol #SD2018","sdriks"
"469","God morgon Sverige! Inser ni att vi lever i ett land där staten behöver lämna ut den här typen av information? http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20915/2018-3-34.pdf …","sdriks"
"470","Eftersom en del (fullt förståeligt, eftersom det är så sjukt) tvivlar på äktheten: här är länk till socialstyrelsens publikation ""Information till dig som är gift med ett barn"".

http://www.socialstyrelsen.se/publikationer2018/2018-3-34 …","sdriks"
"471","Socialdemokraterna röstar emot förslaget om att förbjuda barnäktenskap – säger sig vilja lägga ett eget förslag. Samtidigt släpper Socialstyrelsen en folder med riktlinjer för vuxna som gifter sig med barn.

Inte i vårt Sverige! #SD2018","sdriks"
"472","Vårt land, som vi känner och älskar det, överlever inte många fler mandatperioder som den här eller den förra. Sverige behöver förändring och vill man att prat ska bli verkstad röstar man på Sverigedemokraterna! #SD2018","sdriks"
"473","Moderaterna har visat vad de går för. Vill man ha förändring finns bara ett alternativ, #SD2018.","sdriks"
